Description,Label
"The ASUSRT-N56U has an HTML injection vulnerability that allows remote attackers to exploit malicious exploits to inject malicious scripts or HTML code to capture sensitive information or hijack user sessions when malicious data is viewed. ASUS RT-N56U is a wireless router product from ASUS. An HTML injection vulnerability exists in ASUS RT-N56U. When a user browses an affected website, their browser executes any HTML or script code provided by the attacker. This could lead to attackers stealing cookie-based authentication or controlling how the site is presented to users. Successful exploits will result in the execution of arbitrary attacker-supplied HTML and script code in the context of the affected application, potentially allowing the attacker to steal cookie-based authentication credentials or control how the page is rendered to the user. Other attacks are also possible",esv
"The D-Link DIR-300 is a wireless router device. When an attacker accesses the D-Link DIR-300, he or she can exploit the vulnerability bypass authentication for management configuration. The control panel script tools_admin.php allows an attacker to change the administrator's name, password, and other variables. An unauthorized attacker can send a specially crafted HTTP POST request to change these parameters: POST http://192.168.1.1:80/tools_admin.php HTTP/ 1.1Host: 192.168.1.2Keep-Alive: 115Content-Type: application/x-www-form-urlencodedContent-length: 0ACTION_POST=LOGIN&LOGIN_USER=a&LOGIN_PASSWD=b&login=+Log+In+&NO_NEED_AUTH=1&AUTH_GROUP=0&admin_name=admin&admin_password1=uhOHahEh. Remote attackers can exploit these issues to bypass security restrictions, access certain administrative functions, alter configuration, and compromise the affected device. D-Link DIR-300 running firmware 2.01B1, 1.04, 1.05 are vulnerable. Additional models and firmware versions may also be affected",esv
"C3765dnf Color MFP is a color laser printer from Dell. Dell C3765dnf Color MFP has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"The D-Link DGS-1510 series is the next generation of intelligent managed switches. There is a certificate bypass vulnerability in D-LinkDGS-1510Switches. Allows an attacker to exploit the vulnerability to execute commands on the switch, extract configuration and get user information from the device, including username and password, and add new users with administrator privileges.",esv
"GX Works2 is a PLC programming software. GX Works2 has a denial of service vulnerability, which can be exploited by an attacker to cause a denial of service.",esv
"D-Link DIR-615 'PING' and 'Send Email' have a buffer overflow vulnerability that allows remote attackers to exploit this vulnerability to submit a special request to crash the service. D-Link DIR-615 is a small wireless router product from D-Link. A buffer overflow vulnerability exists in D-Link DIR-615, which originates from a program that does not perform correct boundary checks on user-submitted input. An attacker could use this vulnerability to execute arbitrary code in the context of an affected device and may also cause a denial of service. Failed exploits may result in denial-of-service conditions",esv
"Hollysys Group is a professional automation company integrating R & D, production, sales and technical services. Hollysys LE5109L PLC has a denial of service vulnerability. An attacker can use the vulnerability to cause the PLC to deny service by constructing specific private protocol data packets",esv
"D-Link MPEG4 SHM Audio Control, 4XEM VatCtrl Class and Vivotek RTSP MPEG4 SP Control are all ActiveX controls installed by the IP cameras of their respective manufacturers. A buffer overflow vulnerability exists in the implementation of the above-mentioned ActiveX control of the network camera. A remote attacker may use this vulnerability to control the user system. VATDecoder.VatCtrl.1 ActiveX control (VATDecoder.dll), RtspVaPgCtrl Class ActiveX control (RtspVapgDecoderNew.dll), and VAPgDecoder.VaPgCtrl.1 ActiveX control (VAPGDecoder.dll) does not properly validate the string assigned to the Url parameter if the user is deceived If a malicious webpage is accessed and a long string is passed to this parameter, it may trigger a stack overflow and cause arbitrary instructions to be executed.",esv
TP-Link Archer VR300 is a modem router of China TP-Link company. There is a cross-site scripting vulnerability in TP-Link Archer VR300. Attackers can use this vulnerability to obtain cookies or redirect to malicious websites.,esv
The Siemens SIMATIC S7-1200 is a modular controller with Siemens exit. An unspecified error in the Siemens SIMATIC S7-1200 WEB server can trigger a denial of service attack,esv
"D-Link DIR-816 A1 is a wireless router of D-Link Electronic Equipment (Shanghai) Co., Ltd. There is a command execution vulnerability in D-Link DIR-816 A1. An attacker can use this vulnerability to execute arbitrary commands by sending a POST request with the ‘datetime’ parameter to form2systime.cgi.",esv
"VxWorks is a real-time operating system launched by Wind River Systems, Inc. of the United States. VxWorks 5.5 has a buffer overflow vulnerability, which can be exploited by attackers to cause a denial of service.",esv
"Taiwan Yonghong Motor focuses on the high-function small and medium-sized and micro PLC market. Yonghong FD100 has a memory corruption vulnerability, which can be exploited by attackers to cause a denial of service.",esv
"Hewlett-Packard (Hewlett-Packard, referred to as HP) is one of the information technology (IT) companies, founded in 1939, HP is headquartered in Palo Alto, California, USA. HP has three business groups: Information Products Group, Printing and Imaging Systems Group, and Enterprise Computer Professional Services Group. The HP LaserJet MFP M130fw printer has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Axis is an IT company that specializes in providing network video solutions. AXIS 212 PTZ Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
Xiaomi ai speaker is a smart speaker product produced by Xiaomi. There is an unauthorized access vulnerability in the Xiaomi AI speaker. An attacker can use this vulnerability to control the speaker to play any remote and local audio files.,esv
"The D-Link DSL-320B is an ADSL router device. Allowing remote attackers to exploit vulnerabilities to obtain sensitive information or cross-site scripting vulnerabilities can lead to the disclosure of sensitive information or hijacking sessions. D-Link DSL-320B is a modem product of Taiwan D-Link Corporation. D-Link DSL-320B has an HTML injection vulnerability and multiple information disclosure vulnerabilities. Attackers can use these vulnerabilities to disclose sensitive information; when a user browses an affected website, their browser will execute arbitrary code provided by the attacker and steal COOKIE-based authentication credentials in the context of the affected device. An HTML-injection vulnerability 2. This may aid in further attacks. Device: DSL-320B Firmware Version: EU_DSL-320B v1.23 date: 28.12.2010 Vendor URL: http://www.dlink.com/de/de/home-solutions/connect/modems-and-gateways/dsl-320b-adsl-2-ethernet-modem ============ Vulnerability Overview: ============ * Access to the Config file without authentication => full authentication bypass possible! :): (1) 192.168.178.111/config.bin ===<snip>==== <sysUserName value=""admin""/> <zipb enable=""1""/> <dns dynamic=""disable"" primary=""1.1.1.1"" secondary=""2.2.2.3"" domain=""Home"" host=""alpha""/> <sysPassword value=""dGVzdA==""/> ===<snip>==== => sysPassword is Base64 encoded * Access to the logfile without authentication: (1) 192.168.178.111/status/status_log.sys * Change the DNS Settings without authentication: (1) http://192.168.178.111/advanced/adv_dns.xgi?&SET/dns/mode=0&SET/dns/mode/server/primarydns=1.1.1.1&SET/dns/mode/server/secondarydns=2.2.2.2 * Stored XSS within parental control (2): => Parameter: set/bwlist/entry:1/hostname Request: http://192.168.178.111/home/home_parent.xgi?&set/bwlist/enable=1&set/bwlist/bw_status=0&set/bwlist/entry:1/bw_flag=0&set/bwlist/entry:1/hostname=%22%3E%3Cimg%20src=%220%22%20onerror=alert(1)%3E&set/bwlist/entry:1/weekday=6&set/bwlist/entry:1/begintime=00:00&set/bwlist/entry:1/endtime=23:59&set/bwlist/entry:1/store=1&set/bwlist/apply=1 Again you are able to place this XSS without authentication. :) * Login Credentials in HTTP GET are not a good idea => use HTTP Post! (3) http://192.168.178.111/login.xgi?user=admin&pass=admin1 * Credentials in HTTP GET via password change request are not a good idea => use HTTP Post!: (3) http://192.168.178.111/tools/tools_admin.xgi?&set/sys/account/user/oldpwd=admin&set/sys/account/user/password=test&CMT=1 ============ Solution ============ Update to firmware version 1.25: (1) - fixed (2) - not fixed but authentication needed (3) - not fixed ============ Credits ============ The vulnerability was discovered by Michael Messner Mail: devnull#at#s3cur1ty#dot#de Web: http://www.s3cur1ty.de/advisories Twitter: @s3cur1ty_de ============ Time Line: ============ 17.03.2012 - discovered vulnerabilities 17.03.2013 - informed vendor about the vulnerabilities 25.04.2013 - tested beta version from vendor 30.04.2013 - vendor releases patch 06.05.2013 - public disclosure ===================== Advisory end =====================",esv
